contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
0.94,0.76,0.46,0.88,0.92,0.64,29,6,0
0.43,0.41,0.39,0.23,0.89,2.72,5,5,1
0.3,0.35,0.32,0.85,0.28,1.93,57,3,0
0.36,0.34,0.3,0.63,0.94,0.86,71,5,0
0.26,0.25,0.77,0.66,0.72,1.57,73,3,0
0.48,0.67,0.41,0.53,0.43,0.8,1,2,1
0.63,0.43,0.09,0.47,0.36,2.67,3,4,1
0.56,0.97,0.21,0.39,0.8,1.29,1,4,0
0.43,0.89,0.34,0.51,0.49,0.92,21,3,1
0.7,0.8,0.49,0.31,0.22,2.63,33,5,1
0.64,0.33,0.87,0.6,0.26,2.25,66,4,0
0.97,0.56,0.54,0.29,0.27,2.03,86,4,0
0.46,0.96,0.42,0.7,0.47,2.07,26,2,1
0.55,0.65,0.42,0.46,0.49,0.62,68,5,0
0.7,0.98,0.03,0.86,0.24,1.17,28,4,0
0.87,0.21,0.25,0.8,0.79,1.79,62,4,0
0.65,0.24,0.08,0.72,0.69,2.98,54,5,1
0.48,0.89,0.23,0.31,0.43,2.4,77,2,1
0.46,0.65,0.56,0.61,0.88,2.49,76,6,1
0.82,0.33,0.68,0.97,0.75,2.4,24,1,1
0.57,0.63,0.09,0.98,0.22,1.42,64,1,0
0.56,0.93,0.71,0.35,0.85,2.33,68,3,1
0.27,0.87,0.22,0.9,0.77,1.76,48,3,0
0.53,0.96,0.28,0.76,0.46,1.26,47,4,0
0.95,0.78,0.06,0.23,0.31,2.44,14,1,0
0.68,0.34,0.52,0.6,0.35,1.87,55,2,0
0.31,0.68,0.06,0.73,0.46,1.51,10,5,1
0.86,0.51,0.77,0.45,0.55,1.26,34,3,1
0.49,0.7,0.46,0.29,0.89,1.92,75,6,0
0.93,0.2,0.68,0.48,0.64,0.83,73,5,1
0.74,0.95,0.5,0.53,0.33,1.88,82,0,0
0.94,0.34,0.47,0.86,0.96,1.31,31,3,0
0.46,0.51,0.65,0.39,0.41,2.59,87,2,1
0.61,0.95,0.45,0.27,0.21,2.67,58,1,0
0.98,0.84,0.44,0.38,0.63,0.51,48,1,0
0.6,0.8,0.3,0.49,0.35,2.29,14,5,0
0.47,0.92,0.47,0.89,0.9,2.83,16,6,1
0.47,0.45,0.51,0.88,0.53,1.88,64,0,1
0.67,0.62,0.19,0.8,0.63,1.97,6,3,0
0.79,0.25,0.02,0.92,0.87,1.68,31,4,1
0.52,0.43,0.67,0.27,0.67,2.44,45,6,0
0.26,0.96,0.52,0.49,0.3,2.61,10,0,0
0.63,0.78,0.25,0.48,0.76,1.47,10,0,0
0.67,0.37,0.72,0.29,0.38,0.72,25,4,0
0.33,0.27,0.4,0.95,0.63,1.05,71,0,0
0.26,0.86,0.21,0.78,0.75,0.58,86,5,0
0.57,0.72,0.27,0.43,0.95,2.96,24,5,1
0.75,0.97,0.66,0.89,0.43,2.84,25,6,1
0.81,0.62,0.66,0.69,0.51,1.03,12,5,1
0.73,0.99,0.16,0.51,0.93,2.51,47,2,0
0.96,0.92,0.21,0.9,0.82,2.08,28,5,0
0.32,0.79,0.1,0.28,0.35,2.8,20,1,1
0.96,0.69,0.23,0.53,0.68,2.12,42,1,0
0.25,0.26,0.3,0.71,0.46,1.15,59,3,1
0.46,0.57,0.59,0.69,0.8,0.64,52,6,1
0.96,0.7,0.31,0.66,0.35,1.04,36,1,0
0.91,0.76,0.22,0.71,0.37,0.53,74,2,0
0.72,0.9,0.44,0.95,0.45,2.14,17,6,0
0.31,0.35,0.05,0.96,0.5,1.91,18,0,1
0.25,0.23,0.43,0.61,0.68,1.21,59,4,1
0.75,0.32,0.71,0.38,0.81,2.11,26,3,0
0.41,0.94,0.65,0.29,0.69,2.03,63,3,1
0.28,0.71,0.22,0.98,0.89,0.89,45,3,0
0.34,0.61,0.87,0.87,0.78,2.08,69,1,0
0.34,0.98,0.84,0.94,0.9,1.67,80,2,0
0.29,0.75,0.51,0.94,0.64,2.83,20,5,0
0.54,0.76,0.62,0.37,0.23,0.33,48,3,1
0.29,0.68,0.67,0.81,0.5,1.35,71,1,1
0.84,0.6,0.7,0.64,0.21,0.59,18,0,0
0.99,0.45,0.54,0.58,0.22,2.61,22,6,1
0.59,0.81,0.46,0.72,0.31,1.73,46,5,0
0.28,0.77,0.63,0.92,0.86,2.71,18,0,1
0.69,0.88,0.8,0.71,0.55,1.65,13,3,0
0.32,0.44,0.5,0.95,0.68,2.66,9,6,0
0.49,0.32,0.04,0.32,0.24,1.69,15,6,0
0.8,0.53,0.65,0.88,0.91,1.52,35,6,1
0.82,0.84,0.65,0.58,0.27,0.86,55,5,0
0.87,0.27,0.59,0.48,0.22,1.99,22,2,0
0.81,0.37,0.82,0.32,0.78,1.18,18,4,1
0.61,0.34,0.6,0.95,0.31,2.86,64,2,0
0.69,0.38,0.19,0.46,0.48,2.32,57,0,0
0.72,0.39,0.52,0.3,0.5,2.28,42,2,0
0.27,0.3,0.21,0.54,0.91,2.8,74,4,1
0.66,0.2,0.44,0.35,0.44,1.23,70,0,1
0.48,0.33,0.36,0.44,0.96,2.2,75,3,1
0.93,0.61,0.27,0.41,0.23,1.26,65,3,0
0.24,0.63,0.67,0.87,0.65,2.48,79,2,1
0.51,0.71,0.19,0.65,0.28,1.84,6,2,0
0.35,0.34,0.82,0.54,0.84,0.55,36,0,0
0.25,0.68,0.34,0.61,0.43,0.4,51,1,0
0.55,0.68,0.39,0.45,0.91,2.85,34,2,1
0.51,0.46,0.38,0.57,0.84,2.22,0,3,1
0.93,0.39,0.25,0.51,0.49,0.51,52,2,0
0.9,0.48,0.74,0.86,0.93,2.74,26,3,0
0.87,0.46,0.25,0.53,0.25,2.19,47,3,1
0.88,0.85,0.54,0.24,0.96,0.6,81,5,1
0.5,0.27,0.77,0.64,0.69,2.23,67,0,1
0.6,0.22,0.8,0.34,0.53,2.05,12,0,1
0.87,0.77,0.88,0.23,0.77,1.61,82,3,1
0.68,0.33,0.19,0.37,0.4,1.08,90,3,0
0.85,0.4,0.26,0.85,0.31,1.43,90,4,0
0.63,0.3,0.68,0.43,0.91,2.13,51,2,1
0.73,0.95,0.09,0.9,0.75,1.24,2,1,0
0.54,0.21,0.7,0.22,0.57,1.94,67,2,1
0.55,0.4,0.17,0.55,0.8,1.31,71,2,1
0.75,0.71,0.08,0.93,0.52,0.67,37,1,0
0.84,0.46,0.41,0.85,0.89,1.88,31,2,0
0.71,0.88,0.53,0.57,0.85,2.3,72,2,1
0.73,0.35,0.23,0.9,0.79,0.95,25,4,0
0.68,0.72,0.04,0.8,0.65,0.86,66,2,0
0.78,0.8,0.79,0.28,0.72,2.86,45,5,1
0.26,0.54,0.76,0.6,0.86,1.06,23,6,1
0.79,0.59,0.24,0.86,0.71,2.43,30,6,0
0.48,0.22,0.44,0.46,0.73,0.97,62,2,0
0.47,0.81,0.49,0.22,0.8,0.7,71,0,0
0.92,0.98,0.42,0.76,0.4,1.11,12,6,0
0.66,0.44,0.53,0.52,0.26,1.18,54,0,1
0.4,0.5,0.7,0.85,0.24,0.35,66,4,1
0.52,0.35,0.5,0.83,0.62,1.44,77,3,1
0.39,0.63,0.18,0.22,0.54,1.7,78,5,0
0.79,0.58,0.27,0.85,0.25,1.26,63,6,1
0.49,0.42,0.24,0.82,0.79,1.4,81,0,0
0.42,0.86,0.68,0.72,0.82,1.74,33,5,1
0.52,0.32,0.69,0.34,0.69,0.42,90,2,0
0.85,0.89,0.56,0.53,0.86,0.57,13,1,0
0.46,0.58,0.31,0.64,0.25,0.68,4,4,1
0.28,0.82,0.42,0.55,0.84,2.25,52,3,0
0.3,0.96,0.79,0.72,0.39,1.84,42,5,1
0.94,0.93,0.12,0.78,0.43,2.05,51,2,0
0.73,0.91,0.87,0.34,0.33,2.4,25,1,1
0.55,0.92,0.12,0.86,0.34,1.72,47,0,0
0.77,0.41,0.9,0.76,0.51,1.9,40,5,1
0.92,0.4,0.88,0.79,0.45,1.28,6,0,0
0.48,0.34,0.6,0.5,0.81,2.39,88,2,1
0.84,0.59,0.5,0.73,0.76,2.35,57,0,0
0.74,0.41,0.07,0.92,0.45,2.26,77,1,0
0.4,0.86,0.33,0.68,0.69,2.74,46,6,1
0.88,0.8,0.15,0.45,0.21,0.64,34,4,1
0.74,0.55,0.57,0.23,0.84,1.99,78,1,1
0.44,0.37,0.39,0.95,0.68,1.48,76,1,0
0.81,0.99,0.25,0.87,0.47,1.99,68,0,0
0.31,0.43,0.89,0.38,0.51,2.36,83,6,1
0.24,0.21,0.13,0.5,0.26,0.62,13,2,1
0.24,0.85,0.34,0.25,0.46,2.57,18,4,0
0.92,0.85,0.84,0.27,0.6,2.75,10,5,0
0.2,0.33,0.31,0.71,0.63,2.63,48,1,0
0.45,0.7,0.5,0.9,0.25,1.77,57,4,1
0.89,0.42,0.01,0.66,0.82,1.03,11,0,0
0.48,0.73,0.26,0.81,0.48,0.44,75,2,1
0.54,0.93,0.77,0.8,0.74,0.79,42,5,0
0.52,0.68,0.21,0.61,0.92,2.33,21,6,0
0.24,0.9,0.53,0.81,0.95,0.35,60,4,0
0.73,0.71,0.86,0.57,0.64,1.07,56,1,0
0.27,0.52,0.76,0.52,0.81,2.32,43,3,1
0.35,0.76,0.11,0.47,0.72,2.67,82,2,0
0.57,0.35,0.61,0.74,0.98,0.55,4,2,1
0.58,0.72,0.63,0.92,0.81,2.39,28,3,0
0.53,0.59,0.78,0.87,0.82,0.96,13,6,0
0.64,0.25,0.09,0.86,0.5,1.9,49,1,1
0.31,0.73,0.34,0.21,0.57,1.56,13,5,0
0.81,0.79,0.26,0.78,0.22,0.73,32,5,0
0.51,0.48,0.55,0.74,0.21,0.53,23,4,0
0.76,0.22,0.61,0.95,0.99,0.39,1,1,0
0.62,0.26,0.61,0.44,0.54,0.92,14,1,1
0.24,0.76,0.58,0.28,0.72,2.91,13,1,0
0.32,0.92,0.86,0.86,0.99,1.37,87,5,0
0.49,0.96,0.25,0.66,0.87,0.64,1,4,0
0.45,0.56,0.1,0.88,0.23,1.72,3,4,0
0.57,0.55,0.37,0.61,0.96,1.58,66,5,1
0.58,0.91,0.67,0.42,0.7,2.01,69,4,0
0.9,0.64,0.59,0.39,0.43,2.7,66,3,0
0.26,0.56,0.89,0.5,0.39,1.99,60,0,1
0.32,0.47,0.71,0.23,0.87,0.54,62,2,1
0.6,0.52,0.04,0.4,0.88,1.91,5,0,0
0.54,0.78,0.56,0.79,0.91,2.58,9,5,1
0.28,0.44,0.6,0.68,0.41,2.22,78,0,1
0.45,0.73,0.66,0.75,0.88,1.08,9,0,0
0.66,0.27,0.34,0.74,0.63,2.69,72,0,0
0.75,0.41,0.49,0.38,0.34,2.12,28,2,0
0.8,0.92,0.73,0.4,0.76,2.25,19,3,0
0.41,0.3,0.2,0.83,0.61,0.61,17,1,0
0.63,0.31,0.77,0.84,0.7,1.89,32,0,0
0.55,0.46,0.4,0.98,0.58,1.22,35,2,0
0.57,0.27,0.58,0.34,0.41,2.87,34,3,0
0.37,0.28,0.79,0.46,0.52,1.54,44,2,1
0.87,0.3,0.28,0.67,0.74,2.24,68,4,0
0.54,0.92,0.17,0.78,0.35,2.51,74,0,0
0.95,0.25,0.5,0.64,0.65,1.41,22,4,1
0.84,0.26,0.65,0.45,0.23,0.97,38,5,1
0.7,0.21,0.06,0.57,0.61,2.99,78,0,0
0.52,0.42,0.32,0.72,0.73,2.39,28,5,0
0.53,0.21,0.38,0.43,0.45,1.2,62,2,1
0.57,0.48,0.0,0.83,0.63,1.46,28,6,0
0.85,0.38,0.23,0.88,0.43,1.41,52,1,0
0.48,0.59,0.84,0.99,0.99,2.02,42,1,1
0.61,0.75,0.9,0.4,0.44,2.79,19,0,1
0.72,0.86,0.36,0.86,0.38,1.34,68,4,0
0.3,0.21,0.85,0.38,0.39,0.3,2,4,0
0.47,0.59,0.89,0.81,0.97,0.93,4,3,1
0.71,0.72,0.11,0.67,0.65,2.22,5,2,1
0.65,0.81,0.17,0.36,0.26,1.52,62,2,0
0.62,0.39,0.87,0.92,0.93,1.93,56,6,0
0.32,0.27,0.38,0.62,0.24,1.03,71,6,1
0.97,0.64,0.27,0.88,0.98,1.21,85,6,1
0.25,0.73,0.0,0.21,0.71,2.77,64,2,0
0.44,0.73,0.57,0.83,0.41,0.43,27,2,1
0.31,0.3,0.51,0.78,0.51,0.61,68,5,0
0.52,0.5,0.42,0.23,0.54,0.82,31,3,0
0.24,0.77,0.39,0.64,0.77,1.47,31,2,0
0.92,0.22,0.03,0.3,0.24,2.58,4,0,1
0.78,0.34,0.31,0.91,0.31,1.67,19,4,1
0.8,0.45,0.59,0.73,0.69,2.42,9,3,0
0.97,0.88,0.51,0.2,0.8,0.79,76,5,0
0.73,0.35,0.2,0.6,0.45,0.82,18,3,0
0.82,0.79,0.19,0.39,0.71,0.43,82,0,0
0.26,0.22,0.7,0.47,0.27,2.69,43,3,1
0.35,0.85,0.78,0.5,0.22,0.68,87,4,1
0.76,0.99,0.65,0.94,0.63,0.96,2,6,1
0.68,0.51,0.38,0.3,0.59,2.71,22,2,0
0.92,0.95,0.46,0.96,0.32,1.94,53,2,1
0.87,0.46,0.73,0.93,0.54,2.93,22,0,0
0.49,0.4,0.7,0.57,0.56,1.67,37,5,0
0.33,0.64,0.69,0.49,0.6,0.62,18,5,0
0.26,0.33,0.52,0.38,0.22,0.74,88,6,0
0.48,0.68,0.16,0.25,0.45,2.06,73,4,0
0.78,0.87,0.41,0.85,0.71,2.65,76,6,0
0.89,0.45,0.71,0.47,0.83,1.27,29,5,1
1.0,0.54,0.86,0.86,0.39,0.78,55,6,0
0.43,0.35,0.66,0.89,0.61,2.46,76,2,1
0.25,0.38,0.53,0.89,0.75,0.71,7,6,0
0.56,0.85,0.24,0.24,0.54,1.01,9,3,1
0.22,0.47,0.42,0.47,0.43,0.55,36,5,1
0.83,0.74,0.51,0.97,0.33,0.57,5,2,0
0.64,0.89,0.31,0.33,0.23,0.83,47,6,1
0.96,0.47,0.78,0.57,0.41,2.47,46,4,0
0.88,0.2,0.59,0.21,0.42,2.79,57,6,1
0.79,0.68,0.14,0.5,0.54,0.43,33,3,0
0.7,0.99,0.13,0.29,0.36,2.87,27,0,0
0.89,0.72,0.41,0.64,0.86,2.57,19,0,0
0.92,0.99,0.45,0.34,0.49,0.9,61,0,0
0.54,0.41,0.25,0.27,0.39,1.38,18,1,1
0.99,0.29,0.64,0.91,0.88,2.33,74,2,0
0.94,0.37,0.09,0.28,0.62,1.88,88,5,0
0.42,0.72,0.08,0.28,0.22,2.55,51,2,0
0.26,0.28,0.01,0.32,0.85,2.51,37,5,0
0.23,0.95,0.6,0.59,0.48,2.26,22,4,1
0.97,0.4,0.34,0.61,0.76,2.02,17,3,0
0.66,0.41,0.84,0.45,0.8,1.26,29,5,0
0.85,0.49,0.2,0.89,0.45,2.11,86,0,0
0.56,0.48,0.77,0.63,0.85,0.79,54,1,0
0.35,0.53,0.35,0.46,0.72,2.03,55,6,1
0.72,0.78,0.55,0.75,0.52,2.91,43,5,0
0.3,0.68,0.76,0.73,0.94,0.91,45,6,1
0.66,0.58,0.15,0.68,0.45,0.92,75,4,0
0.91,0.98,0.49,0.8,0.72,1.14,63,4,0
0.7,0.4,0.32,0.69,0.29,1.69,8,3,0
0.64,0.54,0.86,0.83,0.74,2.38,62,6,1
0.93,0.48,0.1,0.23,0.4,1.18,39,4,0
0.42,0.62,0.15,0.88,0.92,2.82,89,1,0
0.35,0.32,0.1,0.42,0.27,1.3,7,0,0
0.75,0.59,0.13,0.21,0.96,2.64,4,0,1
0.36,0.71,0.84,0.55,0.96,1.12,39,5,0
0.79,0.87,0.62,0.32,0.38,1.07,64,4,1
0.64,0.57,0.34,0.3,0.36,1.46,53,6,1
0.28,0.22,0.47,0.41,0.62,2.56,60,1,1
0.25,0.28,0.69,0.79,0.91,0.56,55,3,1
0.22,0.74,0.27,0.52,0.7,1.83,77,6,1
0.74,0.35,0.25,0.43,0.85,0.33,53,3,1
0.79,0.89,0.15,0.57,0.33,0.36,90,0,0
0.67,0.62,0.68,0.75,0.43,0.6,31,2,1
0.43,0.66,0.85,0.48,0.29,1.68,90,3,1
0.83,0.93,0.73,0.72,0.85,1.61,44,2,0
0.28,0.83,0.56,0.57,0.47,0.36,89,4,0
0.29,0.48,0.61,0.47,0.27,1.58,59,5,1
0.48,0.37,0.43,0.52,0.55,1.59,20,6,1
0.64,0.51,0.43,0.47,0.5,0.94,42,6,0
0.8,0.57,0.5,0.62,0.61,1.08,18,3,1
0.69,0.65,0.2,0.55,0.85,1.77,59,2,0
0.7,0.86,0.75,0.59,0.4,1.49,81,2,1
0.28,0.72,0.08,0.35,0.9,2.24,16,3,0
0.96,0.22,0.38,0.92,0.42,0.72,59,1,0
0.29,0.4,0.24,0.57,0.72,1.87,67,1,0
0.49,0.23,0.86,0.94,0.96,2.87,42,2,1
0.94,0.51,0.58,0.92,0.3,2.32,28,6,1
0.99,0.87,0.58,0.53,0.23,1.97,37,2,0
0.49,0.27,0.81,0.55,0.61,1.43,67,3,1
0.24,0.93,0.23,0.73,0.51,2.19,86,5,1
0.63,0.96,0.04,0.88,0.35,1.5,25,4,0
0.96,0.77,0.61,0.66,0.88,0.68,45,4,1
0.36,0.67,0.61,0.52,0.86,1.7,85,0,0
0.33,0.29,0.84,0.88,0.42,2.39,84,1,0
0.99,0.77,0.1,0.4,0.21,1.6,51,2,0
0.45,0.4,0.39,0.46,0.84,2.14,47,4,1
0.57,0.53,0.74,0.53,0.99,2.09,37,2,0
0.61,0.26,0.54,0.64,0.61,2.08,80,5,0
0.25,0.22,0.79,0.55,0.68,0.45,34,5,1
0.69,0.84,0.66,0.38,0.76,0.72,53,1,0
0.43,0.43,0.61,0.35,0.58,2.98,53,1,1
0.74,0.43,0.05,0.61,0.48,1.29,74,0,0
0.86,0.74,0.68,1.0,0.36,1.0,77,6,0
0.73,0.82,0.67,0.91,0.49,2.95,25,1,0
0.47,0.73,0.33,0.86,1.0,1.82,13,6,0
0.21,0.54,0.2,0.74,0.96,2.11,8,1,0
0.85,0.21,0.76,0.52,0.23,1.64,53,5,0
0.76,0.35,0.23,0.67,0.62,1.65,82,2,1
0.33,0.37,0.44,0.96,0.99,2.09,40,2,1
0.39,0.61,0.01,0.31,0.42,2.12,4,1,0
0.48,0.87,0.07,0.42,0.75,1.01,63,6,1
0.49,0.98,0.75,0.99,0.31,1.51,16,5,0
0.24,0.74,0.27,0.74,0.67,1.79,57,3,0
0.82,0.49,0.75,0.94,0.8,0.38,1,2,1
0.6,0.88,0.89,0.57,0.89,2.37,0,0,0
0.66,0.83,0.82,0.59,0.53,2.92,53,6,1
0.84,0.85,0.44,0.81,0.55,2.13,68,3,0
0.56,0.49,0.19,0.48,0.7,2.24,78,4,0
0.82,0.24,0.77,0.91,0.75,0.77,15,4,0
0.54,0.75,0.63,0.71,0.33,1.13,80,4,0
0.55,0.27,0.18,0.31,0.43,0.83,34,0,1
0.39,0.75,0.06,0.41,0.87,1.18,61,2,0
0.79,0.28,0.76,0.69,0.21,0.65,59,5,0
0.58,0.3,0.01,0.24,0.55,0.7,3,1,0
0.45,0.67,0.66,0.45,0.89,1.79,16,3,0
0.54,0.28,0.3,0.33,0.28,0.97,55,6,1
0.94,0.26,0.28,0.66,0.69,0.32,72,5,0
0.74,0.47,0.05,0.4,0.51,1.28,45,3,1
0.41,0.33,0.7,0.75,0.37,2.12,30,6,0
0.53,0.44,0.01,0.51,0.42,2.21,8,6,1
0.81,0.23,0.12,0.72,0.33,1.81,52,5,0
0.66,0.37,0.84,0.46,0.86,1.07,53,6,1
0.44,0.43,0.14,0.28,0.82,1.18,75,3,0
0.31,0.94,0.72,0.87,0.95,1.67,8,5,1
0.88,0.59,0.38,0.43,0.59,0.72,88,6,0
0.44,0.57,0.75,0.55,0.58,0.54,1,1,0
0.54,0.28,0.43,0.32,0.36,1.12,62,6,0
0.46,0.25,0.52,0.42,0.82,2.8,2,5,0
0.48,0.98,0.25,0.72,0.72,1.29,11,3,1
0.29,0.65,0.84,0.92,0.57,2.69,12,4,1
0.88,0.5,0.56,0.75,0.64,0.7,2,4,0
0.59,0.51,0.85,0.69,0.67,0.54,65,5,1
0.22,0.36,0.3,0.88,0.3,1.93,26,0,0
0.28,0.32,0.49,0.55,0.81,1.42,66,2,1
0.51,0.98,0.33,0.95,0.81,0.72,38,5,0
0.89,0.3,0.21,0.72,0.69,2.53,79,2,0
0.83,0.7,0.29,0.56,0.47,0.97,2,0,1
0.21,0.76,0.86,0.95,0.35,2.68,32,6,0
0.58,0.54,0.29,0.73,0.44,1.55,26,4,1
0.27,0.31,0.49,0.66,0.96,2.26,59,3,0
0.98,0.39,0.34,0.46,0.67,0.35,28,4,1
0.79,0.64,0.78,0.23,0.93,2.14,44,5,1
0.66,0.81,0.12,0.56,0.47,1.74,5,6,0
0.49,0.54,0.39,0.53,0.26,1.08,27,1,0
0.87,0.79,0.58,0.76,0.92,2.85,27,5,0
0.33,0.67,0.4,0.85,0.51,2.23,87,1,0
0.37,0.55,0.28,0.69,0.43,2.05,75,4,0
0.6,0.55,0.24,0.21,0.98,2.93,19,3,1
0.31,0.28,0.67,0.47,0.69,1.18,4,5,0
0.93,0.73,0.51,0.99,0.74,1.78,1,0,0
0.83,0.54,0.51,0.49,0.83,2.97,71,4,1
0.87,0.58,0.47,0.2,0.28,2.73,75,2,0
0.99,0.38,0.68,0.92,0.23,1.75,88,5,1
0.88,0.34,0.28,0.55,0.93,2.69,23,0,1
0.95,0.41,0.79,0.47,0.97,0.97,13,4,1
0.27,0.63,0.13,0.49,0.88,0.85,13,6,0
0.28,0.68,0.85,0.49,0.37,1.5,80,2,1
0.98,0.94,0.83,0.58,0.43,0.89,53,2,0
0.98,0.75,0.14,0.9,0.32,1.02,38,1,0
0.49,0.58,0.53,0.28,0.43,2.83,41,2,1
0.29,0.59,0.87,0.45,0.58,2.08,54,1,0
0.39,0.94,0.06,0.33,0.42,0.93,24,1,1
0.89,0.54,0.17,0.27,0.64,1.44,45,4,0
0.84,0.76,0.05,0.74,0.25,2.38,84,1,0
0.81,0.47,0.26,0.4,0.93,1.76,80,5,0
0.52,0.41,0.35,0.97,0.53,0.38,57,2,1
0.49,0.32,0.01,0.91,0.21,2.59,45,3,0
0.2,0.65,0.25,0.9,0.83,2.97,16,6,0
0.23,0.33,0.56,0.2,0.78,0.87,63,5,1
0.73,0.71,0.04,0.27,0.69,2.5,48,2,0
1.0,0.82,0.71,0.9,0.2,1.51,23,6,0
0.79,0.3,0.63,0.98,0.78,0.44,19,0,1
0.29,0.83,0.4,0.9,0.34,2.09,38,6,0
0.68,0.62,0.2,0.8,0.26,1.06,45,2,1
0.75,0.41,0.17,0.29,0.97,0.64,15,0,0
0.56,0.9,0.09,0.84,0.31,2.31,81,2,0
0.29,0.73,0.38,0.44,0.58,0.71,40,0,0
0.38,0.61,0.19,0.96,0.97,2.76,52,2,1
0.52,0.38,0.18,0.61,0.85,0.69,60,5,0
0.96,0.6,0.62,0.32,0.3,0.76,2,6,1
0.59,0.27,0.67,0.67,0.49,1.07,4,1,1
0.57,0.77,0.0,0.98,0.84,2.52,57,2,0
0.97,0.82,0.69,0.53,0.78,1.62,81,3,0
0.93,0.55,0.36,0.98,0.59,0.84,54,3,0
0.26,0.33,0.11,0.22,0.72,2.73,74,3,1
0.71,0.85,0.07,0.85,0.65,0.71,3,5,1
0.35,0.7,0.27,0.34,0.27,2.32,43,2,1
0.72,0.91,0.6,0.46,0.76,1.07,77,1,0
0.57,0.34,0.28,0.68,0.69,2.1,80,3,0
0.65,0.25,0.47,0.74,0.72,0.92,84,3,1
0.99,0.64,0.05,0.46,0.72,1.63,8,4,0
0.8,0.52,0.41,0.76,0.58,2.5,27,2,1
0.4,0.56,0.61,0.81,0.59,0.46,0,6,0
0.7,0.55,0.16,0.82,0.45,2.13,27,2,1
0.5,0.56,0.01,0.36,0.45,1.15,71,4,0
0.5,0.44,0.65,0.63,0.89,0.92,67,3,0
0.6,0.71,0.37,0.93,0.68,0.43,39,3,0
0.29,0.75,0.05,0.43,0.54,2.6,34,4,0
0.34,0.92,0.73,0.52,0.39,2.37,15,4,0
0.57,0.84,0.11,0.46,0.92,1.52,59,5,0
0.3,0.98,0.55,0.9,0.58,2.95,57,5,0
0.77,0.55,0.88,0.36,0.9,0.55,3,1,1
0.34,0.41,0.32,0.92,0.81,1.31,81,0,0
0.98,0.95,0.2,0.47,0.61,1.37,70,6,0
0.93,0.52,0.39,0.22,0.23,0.45,13,4,0
0.78,0.22,0.23,0.98,0.26,2.47,10,1,0
0.6,0.55,0.4,0.56,0.31,0.79,71,6,1
0.97,0.21,0.18,0.88,0.6,0.47,14,3,0
0.63,0.5,0.82,0.39,0.67,2.47,75,2,1
0.47,0.29,0.35,0.29,0.98,1.12,43,3,1
0.31,0.5,0.07,0.53,0.79,1.44,13,4,1
0.69,0.61,0.9,0.59,0.24,2.96,7,4,1
0.78,0.85,0.83,0.82,0.31,2.46,69,1,0
0.2,0.31,0.16,0.95,0.99,1.45,54,4,1
0.3,0.75,0.68,0.43,0.62,0.72,32,0,0
0.92,0.3,0.72,0.35,0.52,0.7,81,3,1
0.57,0.86,0.16,0.76,0.79,1.36,22,2,0
0.77,0.95,0.33,0.65,0.33,2.89,53,0,1
0.59,0.55,0.73,0.7,0.74,1.55,15,2,1
0.33,0.58,0.59,0.33,0.52,0.69,31,1,0
0.69,0.75,0.84,0.43,0.54,2.11,55,6,0
0.88,0.75,0.13,0.34,0.72,2.18,79,4,0
0.7,0.53,0.14,0.84,0.85,2.91,48,2,0
0.39,0.75,0.66,0.5,0.81,0.35,20,1,1
0.47,0.82,0.46,0.92,0.59,2.48,43,6,0
0.89,0.71,0.82,0.34,0.41,2.79,56,0,0
0.95,0.49,0.86,0.32,0.48,2.64,40,6,0
0.94,0.61,0.47,0.46,0.83,1.11,90,2,0
0.43,0.99,0.21,0.97,0.76,0.86,19,6,0
0.82,0.47,0.87,0.81,0.64,0.67,70,4,1
0.97,0.71,0.72,0.53,0.32,1.63,44,1,1
0.78,0.94,0.54,0.67,0.45,2.85,49,3,1
0.84,0.32,0.85,0.44,0.4,1.83,12,4,1
0.74,0.52,0.32,0.9,0.21,1.55,9,4,0
0.61,0.8,0.78,0.97,0.26,1.92,51,2,0
0.79,0.63,0.05,0.78,0.98,0.51,33,1,0
0.84,0.29,0.04,0.42,0.55,3.0,52,0,1
0.49,0.31,0.13,0.68,0.47,2.22,17,2,0
0.96,0.21,0.18,0.25,0.61,2.0,26,2,0
0.43,0.88,0.27,0.53,0.38,0.53,44,3,1
0.42,0.59,0.03,0.27,0.33,2.72,19,1,1
0.94,0.46,0.28,0.67,0.93,1.24,81,6,0
0.51,0.83,0.37,0.25,0.57,1.4,5,4,1
0.87,0.25,0.58,0.62,0.53,0.91,83,4,0
0.95,0.38,0.1,0.82,0.93,2.65,56,5,0
0.94,0.59,0.4,0.73,0.92,2.59,20,2,0
0.55,0.99,0.72,0.94,0.72,2.2,22,3,1
0.36,0.44,0.31,0.95,0.9,2.78,61,5,0
0.51,0.63,0.88,0.47,0.33,2.27,63,4,1
0.43,0.5,0.27,0.86,0.88,2.32,57,1,0
0.45,0.4,0.05,0.77,0.89,2.38,44,2,0
0.88,0.42,0.67,0.37,0.96,1.22,50,3,0
0.77,0.28,0.63,0.92,0.99,2.63,61,3,0
0.85,0.55,0.52,0.22,0.85,0.36,82,3,0
0.95,0.98,0.39,0.22,0.52,1.55,83,4,1
0.43,0.7,0.29,0.28,0.32,1.24,16,6,0
0.31,0.79,0.29,0.57,0.82,0.96,17,5,1
