contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
51,34,0,71,83,0.68,54,2,0
65,79,0,73,81,0.83,50,0,0
81,39,1,48,89,2.31,86,0,1
94,66,0,36,96,1.22,21,2,0
50,39,0,61,50,3.12,54,3,1
81,74,0,43,43,4.25,62,3,1
71,90,0,62,30,1.1,79,3,0
89,71,0,53,73,1.63,42,1,0
54,97,0,65,46,3.98,16,2,0
95,71,0,54,66,3.12,55,2,0
63,64,0,99,98,3.3,88,1,1
89,56,1,98,74,2.34,12,2,0
57,80,0,90,68,1.6,64,3,1
76,50,0,61,37,4.96,80,5,1
96,79,1,39,41,2.58,1,4,1
36,86,0,52,45,3.78,85,2,1
82,81,0,67,73,3.94,29,1,0
31,97,1,94,86,4.37,35,0,0
78,56,0,65,89,4.59,4,4,1
52,80,1,57,87,1.59,47,1,0
47,57,1,98,62,2.12,64,3,0
35,88,0,80,67,1.6,47,5,1
63,55,0,50,55,1.88,64,0,0
65,63,1,55,98,2.32,61,2,0
38,91,0,71,90,1.59,73,4,1
80,70,0,62,48,1.18,31,0,0
67,75,0,98,61,1.26,66,4,0
90,65,1,91,41,2.36,50,5,1
53,83,0,38,56,1.75,38,5,1
48,99,0,92,79,1.55,39,1,0
60,72,0,84,49,4.68,24,3,0
70,71,1,92,85,2.46,31,1,0
48,70,1,58,85,3.44,24,3,0
33,97,1,61,90,3.49,59,0,1
76,99,0,49,36,1.04,75,5,1
84,83,1,67,47,1.62,12,1,0
89,45,0,42,64,3.4,37,4,1
55,47,0,30,91,2.29,52,2,0
91,79,0,80,71,4.0,64,2,0
68,33,1,91,88,0.64,83,0,0
62,30,0,86,71,4.0,14,3,0
81,92,0,76,36,1.96,4,3,0
63,33,0,94,95,2.85,78,3,1
52,70,0,85,59,1.94,18,0,0
61,42,1,48,99,3.68,29,4,1
100,92,0,62,38,4.45,1,3,0
68,84,1,61,97,4.6,7,0,0
99,56,0,57,64,4.87,62,3,1
34,57,0,44,61,2.5,10,5,0
32,79,1,61,62,3.76,72,1,1
37,98,0,65,48,2.62,35,1,0
68,42,0,99,67,1.4,87,4,0
31,34,0,92,50,1.88,89,4,1
80,70,0,78,83,2.31,26,2,0
36,55,1,60,42,0.66,38,0,1
59,40,1,55,83,4.91,12,5,1
95,56,0,37,97,0.74,67,4,0
30,92,0,83,91,4.93,33,1,0
44,72,0,69,32,3.11,28,2,0
82,75,0,79,49,1.7,87,2,0
81,61,0,84,63,2.85,48,4,0
77,71,0,86,96,4.36,74,4,1
63,99,0,34,66,1.64,29,1,0
50,71,1,71,30,4.27,48,4,1
87,78,0,71,61,3.08,61,3,1
89,73,0,54,82,1.55,28,0,0
97,43,0,96,77,3.07,23,5,1
88,82,0,58,100,4.29,1,5,0
63,34,0,47,39,1.46,78,5,1
70,71,1,51,62,4.77,68,3,1
66,40,0,35,60,2.03,75,3,1
70,75,1,69,32,4.44,27,1,0
68,61,0,35,45,2.57,12,1,0
82,62,0,68,80,1.27,13,4,0
66,95,0,48,88,3.65,50,0,1
100,84,0,52,43,2.94,82,5,1
99,49,1,33,100,4.36,49,4,1
48,52,1,88,54,4.06,25,5,1
54,82,0,32,67,2.58,38,0,0
93,88,0,30,84,1.58,43,3,0
92,68,1,44,49,1.79,79,0,0
47,87,0,80,76,2.21,22,2,0
79,81,0,38,39,2.48,41,4,0
75,98,1,97,57,3.88,8,3,0
95,74,1,61,44,2.25,0,1,0
61,83,0,79,32,3.59,23,5,0
55,62,1,82,46,2.7,79,1,1
82,71,0,54,76,1.72,54,5,1
65,100,0,55,84,2.02,28,0,0
40,98,0,35,48,2.1,90,3,1
43,98,0,66,36,3.0,15,2,0
49,60,1,81,69,2.79,57,3,1
69,70,0,33,77,4.72,88,4,1
41,98,0,50,31,3.9,45,2,0
62,97,0,44,41,2.8,15,4,1
36,70,1,98,44,0.95,18,5,1
46,69,0,71,51,4.16,9,4,0
91,54,0,88,79,4.39,85,2,0
96,95,0,78,69,2.73,13,5,0
86,94,1,33,35,3.34,14,2,1
96,71,0,69,87,0.55,31,0,0
89,96,1,75,44,1.9,89,2,1
89,74,0,53,34,4.41,21,3,0
38,60,0,69,93,1.33,85,3,1
76,87,0,86,99,4.1,76,0,0
48,69,0,63,77,3.27,11,4,0
66,81,0,66,31,0.92,14,2,0
78,94,1,99,63,3.09,26,3,0
36,56,0,72,70,2.56,3,5,1
45,57,0,64,39,3.02,33,4,0
86,65,0,59,78,2.68,37,5,0
99,55,0,30,77,3.46,2,1,0
69,66,0,78,71,1.48,40,2,0
47,43,0,54,61,4.08,88,3,1
56,84,1,66,30,2.6,29,3,0
56,63,0,79,56,4.66,85,2,1
46,87,0,34,79,4.03,34,1,0
34,33,1,91,91,3.32,79,0,1
69,98,0,50,53,4.18,54,0,0
76,58,0,36,69,3.47,32,5,0
61,43,1,82,93,1.96,18,3,1
92,40,0,77,43,2.52,86,0,0
59,82,1,40,31,1.82,20,5,1
47,45,1,67,32,0.86,28,1,1
32,95,0,83,97,3.95,16,4,0
78,33,0,97,90,4.88,42,4,0
84,52,0,57,32,4.98,51,1,1
59,30,0,66,87,2.07,10,0,0
49,86,0,96,81,3.01,10,3,0
45,89,0,54,89,3.1,81,2,0
49,97,0,76,49,2.03,59,2,0
51,34,1,52,91,3.6,54,2,1
51,40,0,31,34,3.71,57,0,1
67,33,0,94,58,3.5,17,3,0
66,34,1,48,53,4.53,1,5,1
32,96,0,39,54,1.32,51,3,0
55,62,1,70,90,1.17,52,5,0
72,62,0,94,81,1.44,5,5,0
88,95,0,48,78,1.86,35,4,0
98,56,0,56,68,1.48,63,1,0
37,41,1,69,40,2.74,59,2,1
86,50,0,31,84,1.56,8,2,0
69,44,0,40,33,0.51,40,1,0
55,77,0,31,91,3.4,41,1,0
81,52,0,56,79,1.55,84,3,1
42,52,0,69,87,3.87,52,0,0
56,50,0,82,52,4.73,85,2,1
48,88,0,37,56,3.37,28,4,1
92,73,0,71,44,4.69,1,1,0
43,73,0,72,31,1.85,60,2,0
36,83,0,54,89,1.89,36,2,0
90,36,0,47,100,3.76,47,5,1
92,98,0,83,96,1.8,64,1,0
59,62,0,63,73,2.29,70,4,1
61,47,0,32,77,1.35,23,2,0
48,47,0,46,96,3.59,6,4,0
87,39,1,71,65,3.04,84,0,1
66,89,0,63,44,3.92,18,4,1
60,79,0,47,63,0.67,61,4,1
100,83,0,89,64,4.09,72,5,1
57,51,0,56,65,2.4,43,1,0
70,64,1,43,95,0.92,42,4,0
69,77,1,42,92,3.18,83,0,1
99,75,0,36,53,1.86,88,0,0
94,98,0,33,91,2.84,51,4,0
74,61,0,62,89,1.12,48,1,0
39,81,1,90,76,3.19,18,0,1
97,76,0,34,30,1.52,78,3,1
37,72,1,33,53,2.59,13,1,1
36,88,1,94,96,1.71,35,4,1
38,93,1,45,42,4.33,1,5,0
53,93,0,46,53,1.19,29,5,1
82,62,1,74,63,3.04,21,4,1
56,40,0,72,78,3.32,88,4,1
57,52,0,91,54,4.54,15,4,0
70,94,0,73,76,3.14,9,5,0
48,61,0,84,76,2.03,25,1,0
44,56,0,68,78,2.36,83,2,1
41,42,0,75,75,1.84,19,1,0
59,67,0,66,57,3.21,85,3,0
38,90,0,47,68,4.99,40,4,0
65,84,0,33,49,2.4,9,1,0
60,81,0,94,30,3.92,64,0,0
53,61,0,100,70,3.93,85,0,0
91,41,0,40,48,3.51,5,0,0
33,96,0,67,33,2.81,20,3,0
54,75,1,72,45,2.52,63,4,1
72,89,0,36,82,2.39,69,5,1
71,70,0,57,93,4.01,12,4,0
44,92,0,46,52,2.4,64,0,0
59,67,1,64,89,3.8,22,5,1
39,87,0,59,80,3.73,27,5,1
85,64,1,47,98,3.17,21,1,1
100,90,0,41,92,3.48,85,0,0
32,49,0,71,65,2.09,25,1,0
80,67,0,85,40,2.77,17,5,0
84,57,0,90,83,2.72,32,3,0
30,86,0,38,45,1.63,7,2,0
37,89,0,80,53,4.6,58,3,1
36,82,0,50,59,1.9,68,2,1
37,39,0,66,80,4.88,1,0,0
75,98,0,72,63,0.53,90,4,1
30,30,1,44,56,4.84,79,4,1
95,65,0,45,30,4.64,41,2,0
96,40,0,39,36,3.39,70,3,1
88,68,0,59,59,1.51,54,0,0
41,30,0,88,67,3.92,1,4,1
60,82,0,68,54,2.44,33,0,0
80,32,0,49,81,0.66,11,4,0
98,63,1,66,65,0.81,7,0,0
47,93,0,91,66,2.33,35,4,0
36,84,1,48,54,1.73,46,4,1
75,80,0,80,75,4.16,43,2,0
44,52,0,96,90,3.59,58,4,1
53,52,0,97,38,4.86,62,2,0
62,73,0,58,48,1.64,58,0,0
77,45,0,62,68,4.02,72,2,1
38,62,1,57,64,0.84,64,3,1
71,67,1,42,78,4.22,73,1,1
60,65,1,35,70,1.43,37,0,0
93,30,1,48,63,4.33,9,2,1
92,61,0,64,90,2.37,25,5,0
30,70,1,41,90,4.89,57,5,1
62,48,0,64,96,4.87,31,1,0
38,35,1,48,72,4.86,59,1,1
34,71,0,69,96,1.08,10,1,0
83,42,0,36,67,2.72,51,2,1
40,72,0,33,39,3.49,39,0,0
87,67,1,82,90,2.18,39,2,0
60,68,0,66,34,4.63,19,2,0
72,94,0,42,63,3.64,38,4,0
62,62,0,60,77,1.52,7,2,0
58,43,1,72,59,3.24,42,1,1
32,100,0,56,47,1.06,59,1,0
85,31,0,52,71,4.57,54,2,1
82,54,0,92,66,3.5,24,0,0
94,75,0,68,69,2.99,66,2,1
44,48,1,43,33,0.87,20,5,1
33,55,0,35,69,3.14,63,4,1
62,89,0,87,51,4.66,82,1,0
52,83,0,70,91,0.59,8,5,0
76,70,0,100,44,3.8,19,1,1
91,66,0,85,57,3.47,54,1,0
91,80,0,94,93,2.09,58,2,0
42,31,0,68,35,4.38,43,1,1
69,34,1,72,91,3.18,11,2,1
64,71,0,79,40,3.0,47,4,1
55,67,0,88,99,3.91,17,1,0
80,42,0,83,82,1.73,42,1,0
33,61,0,47,89,1.15,26,3,0
73,44,0,74,39,4.81,65,4,1
58,95,1,69,53,2.36,86,1,1
70,40,0,46,81,3.55,31,4,1
90,47,0,32,39,3.12,46,0,1
84,88,0,35,81,2.83,16,0,0
31,51,0,36,80,5.0,41,1,0
91,52,0,78,62,4.42,21,2,1
78,94,0,46,65,0.97,22,3,0
94,57,0,92,89,3.83,85,0,0
57,66,0,57,36,0.63,7,1,0
77,81,1,73,69,4.21,47,5,1
45,67,0,34,41,1.71,71,1,0
43,47,0,30,96,2.49,76,1,1
80,36,0,30,41,0.84,9,5,1
91,74,1,100,89,3.82,24,4,1
53,81,0,55,89,4.65,63,5,1
58,86,0,72,41,2.91,45,1,0
97,46,0,83,77,2.82,22,4,0
59,94,0,94,81,3.5,16,3,0
100,79,0,60,47,2.88,29,4,0
89,54,0,32,70,3.7,4,0,0
79,48,1,94,52,4.82,89,4,1
68,75,0,41,30,4.14,62,5,1
80,60,0,64,83,4.17,4,2,0
45,37,1,59,93,3.0,82,5,1
43,43,0,94,84,3.29,10,4,0
86,46,0,42,87,4.49,4,2,1
78,100,1,70,61,1.36,80,3,0
60,88,0,78,89,3.37,46,1,0
97,58,1,65,88,3.36,75,5,1
73,66,1,47,37,4.15,80,3,1
76,61,0,48,81,4.9,50,4,1
74,48,0,97,89,2.81,23,3,0
81,92,1,97,51,3.99,47,3,1
94,99,0,43,63,1.6,34,3,0
59,86,0,88,78,1.96,64,5,1
54,79,0,90,38,4.4,73,0,0
45,45,0,71,65,2.84,30,1,0
83,89,0,47,38,4.74,58,4,1
40,44,0,37,77,2.67,55,3,1
81,61,0,46,73,1.47,36,1,0
72,41,1,96,58,3.64,50,4,1
96,30,0,65,45,3.27,16,1,0
46,62,0,96,89,0.62,14,3,0
87,45,1,39,54,2.22,75,5,1
45,74,0,75,39,4.49,26,4,1
47,50,1,34,75,1.86,3,1,1
86,38,0,68,63,2.54,86,5,1
93,33,0,34,68,1.19,84,5,1
91,36,1,30,71,3.54,84,4,1
45,41,0,91,56,4.69,7,4,0
88,61,0,100,58,0.82,81,1,0
61,88,0,48,78,3.9,23,1,0
87,63,1,42,55,4.93,13,0,1
66,62,0,63,73,3.08,67,5,0
48,44,1,53,88,4.24,78,4,1
99,92,0,40,79,4.64,74,2,1
53,97,1,71,95,3.23,87,2,0
82,34,1,47,76,2.88,30,4,1
34,46,1,98,56,0.82,24,3,1
33,55,0,100,63,2.66,82,3,1
70,70,0,50,59,0.95,77,5,0
94,93,0,74,35,1.28,59,1,0
43,95,1,87,80,2.36,8,1,0
72,42,0,63,76,3.21,57,5,1
68,62,1,49,43,4.25,83,3,1
86,36,0,67,74,4.26,53,3,0
61,59,0,98,57,2.88,19,5,1
58,47,1,68,70,4.72,4,1,1
72,81,0,77,71,0.55,64,3,0
30,30,0,86,34,4.97,87,0,1
79,100,1,71,85,4.84,75,1,0
55,61,0,85,97,2.26,81,5,1
73,40,1,57,92,2.57,19,4,1
81,52,1,78,60,4.43,69,4,1
98,47,1,51,72,1.98,39,5,0
34,48,1,91,73,1.05,43,5,1
59,98,1,86,78,1.01,33,4,0
44,46,0,70,76,1.51,57,1,1
66,92,0,49,81,2.47,37,1,0
91,91,0,71,77,1.85,4,2,0
90,45,0,31,67,4.08,11,3,0
49,66,0,68,37,0.66,8,0,0
55,62,0,38,98,1.06,51,3,1
63,38,0,83,81,4.95,56,5,1
32,79,0,44,82,1.5,33,4,0
94,82,0,92,99,3.3,90,3,1
73,58,0,31,48,4.73,90,2,1
61,36,0,98,41,0.58,38,2,0
94,73,0,77,38,2.18,49,2,0
91,45,0,39,46,4.23,79,4,1
82,86,0,52,92,4.54,1,4,1
35,43,0,91,67,2.45,17,4,0
96,54,0,97,72,2.97,8,0,0
98,69,0,38,85,2.72,7,5,0
73,48,0,98,43,4.93,85,4,1
93,54,0,59,51,2.56,65,3,1
54,75,0,71,87,1.84,31,5,0
99,34,0,74,89,2.31,32,3,0
43,90,0,38,44,4.34,87,3,1
51,91,0,34,58,1.02,43,5,1
71,57,1,59,83,4.51,8,1,0
39,97,0,54,60,1.19,78,5,1
34,60,0,49,56,4.91,39,5,1
33,72,0,54,100,1.86,46,4,0
50,46,0,63,60,4.02,19,4,1
96,65,0,44,65,3.59,15,1,0
41,95,0,53,59,1.13,38,2,0
43,65,0,60,46,4.73,80,3,1
38,85,0,89,74,3.81,32,0,0
79,47,0,41,94,0.58,74,3,0
76,65,1,69,36,4.62,79,2,1
47,56,1,76,35,4.18,29,4,1
34,70,1,77,59,3.3,44,5,1
41,91,1,68,81,1.66,11,5,1
62,77,1,63,97,2.96,54,1,0
55,79,0,84,51,2.75,4,1,0
83,36,1,80,46,3.68,60,4,1
34,99,1,67,42,3.17,86,2,1
32,35,0,98,71,2.16,47,0,0
81,70,0,38,95,4.58,35,3,1
92,88,1,41,41,4.82,10,1,0
73,60,0,58,37,3.82,74,4,1
91,36,0,74,44,4.34,3,5,0
81,50,1,69,68,1.57,52,4,1
56,95,0,31,85,0.67,62,1,0
92,30,0,40,81,4.81,14,5,1
69,36,0,59,63,0.86,49,4,1
89,80,0,56,94,2.83,67,5,1
46,70,1,60,42,3.2,89,1,1
54,49,0,61,82,2.2,58,4,1
33,91,0,80,53,4.77,35,2,0
30,78,0,88,52,4.8,80,2,1
58,73,0,60,56,1.21,12,1,0
72,92,0,78,66,2.81,23,0,0
71,52,0,54,38,2.62,37,2,0
88,70,0,37,76,2.95,31,3,0
82,33,0,88,56,4.49,47,5,1
53,67,1,31,50,3.82,19,3,1
46,73,0,84,65,3.58,72,0,0
59,47,0,53,38,0.62,20,3,0
37,77,0,45,68,0.9,2,2,1
88,45,0,57,78,0.82,71,3,1
76,38,0,75,74,0.83,89,0,0
96,50,1,99,40,1.87,6,1,0
68,72,0,83,39,2.6,55,4,1
43,59,1,57,54,3.98,23,5,1
31,99,0,42,45,0.97,70,2,1
66,36,0,99,79,2.24,2,5,0
61,76,0,53,90,4.77,35,0,0
62,31,0,59,47,1.27,11,2,0
93,30,1,84,79,0.64,54,4,1
60,33,1,91,74,4.36,79,3,1
100,96,0,47,48,3.34,77,3,1
48,37,0,59,67,4.94,11,0,0
89,34,0,87,80,0.63,21,0,0
63,55,0,56,94,2.47,11,2,0
92,49,1,39,30,0.78,22,1,0
75,36,0,61,70,4.31,66,5,1
64,78,0,47,48,3.83,21,1,1
81,73,1,65,63,1.64,37,3,1
95,94,0,80,40,3.25,71,1,0
50,81,0,37,50,3.65,70,0,0
88,53,1,98,71,2.74,23,2,0
74,39,0,64,94,2.29,89,4,0
89,79,0,97,85,2.54,1,2,0
39,57,1,71,100,2.85,47,2,1
46,52,1,59,39,3.18,7,0,0
91,69,1,45,45,2.76,75,0,0
73,64,0,44,52,3.23,1,4,0
49,72,0,61,70,3.35,51,3,0
54,94,1,86,47,1.73,76,3,1
53,79,0,38,30,0.73,29,0,1
95,100,0,79,79,3.21,81,1,0
93,53,1,92,64,4.96,17,2,0
34,37,0,40,52,4.13,89,4,1
84,32,0,96,57,1.04,29,0,0
31,88,1,35,74,3.81,69,5,1
94,96,0,33,69,1.8,66,2,0
82,48,0,76,74,0.61,27,2,0
42,85,1,63,90,2.42,44,5,1
52,63,1,35,97,3.01,16,0,1
52,82,1,87,88,1.2,28,4,1
98,73,0,70,69,3.5,77,1,0
71,36,0,56,54,4.28,87,2,0
97,88,1,46,87,1.02,5,0,0
83,89,1,35,49,4.99,35,5,1
32,85,0,39,34,2.57,48,4,1
33,46,0,52,45,2.12,53,5,1
49,91,0,77,50,0.85,46,4,0
37,76,0,78,82,3.25,17,3,0
63,33,0,74,95,2.85,39,2,0
34,100,0,80,56,4.83,75,4,1
60,91,1,43,71,2.39,74,4,1
76,78,0,81,75,1.12,57,2,0
73,59,0,90,75,4.48,75,1,1
65,72,1,47,95,2.07,54,0,0
98,41,0,40,87,3.68,62,2,0
52,62,1,46,61,3.27,37,0,1
84,52,1,64,49,4.22,22,4,1
62,86,0,34,93,0.8,8,1,0
88,36,0,39,85,3.95,63,5,1
59,78,0,47,51,2.24,5,4,1
66,86,0,72,79,4.75,59,2,0
66,36,0,95,53,0.6,70,4,1
63,48,0,49,62,0.91,53,2,1
91,31,1,91,68,3.36,15,0,1
54,51,0,90,60,1.2,61,1,0
51,41,0,65,43,3.21,5,5,1
83,59,0,34,71,1.92,52,3,1
100,37,0,78,96,4.88,66,1,0
82,88,1,93,71,1.35,7,4,0
80,77,0,62,93,2.7,36,5,0
32,73,0,62,83,2.83,9,1,0
65,33,0,65,37,3.02,76,1,0
51,74,0,60,77,2.0,48,3,0
33,51,0,52,44,2.48,59,5,1
70,86,1,47,70,2.97,48,1,1
34,85,0,71,95,2.71,5,0,0
52,61,0,65,77,0.98,80,1,0
72,74,0,69,59,3.52,10,1,0
95,60,0,60,89,0.57,68,1,1
95,100,0,49,57,3.2,59,1,0
84,48,0,56,60,0.76,36,0,0
69,74,1,84,48,3.06,81,1,1
58,67,1,52,89,3.27,14,1,1
85,75,1,47,34,2.46,23,2,0
37,32,0,69,81,3.71,35,1,1
57,50,0,60,77,0.94,85,1,1
57,62,0,90,33,2.73,47,4,1
32,80,1,30,92,3.0,65,3,1
57,33,0,77,43,2.51,55,0,0
70,69,1,71,52,1.46,81,2,1
55,83,0,55,52,1.74,68,1,1
55,57,0,73,45,4.62,57,5,1
50,39,0,42,38,4.43,77,5,1
86,92,1,72,37,4.65,46,1,0
82,100,0,52,56,1.91,88,2,0
74,32,0,30,97,2.08,66,4,0
45,100,0,63,41,1.33,21,0,0
87,72,0,91,54,1.34,84,0,0
34,59,0,52,81,3.72,42,2,1
83,87,0,100,96,4.33,37,0,0
68,34,0,66,94,1.12,36,4,1
82,69,0,66,90,3.18,34,3,0
32,74,0,96,48,2.52,67,1,0
78,91,1,87,99,4.04,23,0,0
73,50,0,42,82,3.76,50,1,0
70,68,0,92,99,2.63,86,3,0
59,96,0,95,83,3.37,88,1,0
98,98,0,74,69,3.35,64,2,0
38,84,0,42,74,0.61,66,3,0
66,76,0,47,61,3.22,22,4,1
90,36,0,63,35,3.81,11,3,0
65,86,1,92,89,0.68,76,5,1
54,89,0,76,58,3.77,58,0,0
74,59,1,70,84,2.94,28,3,0
56,96,1,56,86,1.83,38,1,0
38,46,0,40,84,1.51,30,2,0
57,56,0,72,62,2.66,58,5,1
67,87,1,77,84,4.44,75,5,1
35,89,0,59,57,2.35,14,3,0
74,93,1,94,30,1.61,0,5,0
76,43,0,73,42,2.61,1,5,1
77,91,1,63,54,1.0,9,3,0
55,60,1,33,91,4.39,63,0,0
75,71,0,39,33,0.98,40,4,1
37,87,0,53,85,1.02,24,4,0
35,93,1,44,86,3.67,49,0,1
48,56,0,71,71,3.85,71,2,0
82,99,0,64,100,1.3,31,2,0
43,31,0,70,55,3.43,82,4,1
42,73,0,72,40,3.91,75,3,1
86,61,0,54,53,4.64,44,4,1
98,80,1,37,33,0.59,23,1,1
71,37,0,33,55,3.82,10,3,1
99,83,1,37,84,2.24,19,4,1
57,69,0,95,58,4.97,54,5,1
52,63,0,89,51,1.42,38,3,0
52,41,0,88,53,2.3,7,3,0
80,69,0,64,76,3.08,78,3,1
62,40,0,33,94,1.83,72,0,0
68,62,0,98,91,2.23,8,5,0
89,64,0,72,68,4.76,61,4,1
43,32,0,52,96,2.44,69,3,1
77,66,1,55,53,3.79,27,1,1
69,52,1,60,35,3.66,30,3,1
93,94,0,87,78,3.64,87,0,0
82,30,1,88,71,1.54,89,5,1
73,33,0,92,43,2.28,47,1,1
74,92,1,88,34,2.95,33,5,0
45,80,0,93,91,2.13,22,3,0
92,50,1,61,85,4.8,83,3,1
35,54,1,84,74,2.01,76,5,1
98,72,1,90,84,1.46,30,5,1
54,36,0,46,34,1.91,1,3,0
90,89,0,55,55,0.73,51,2,0
73,52,0,50,67,2.22,57,5,1
85,76,1,33,88,1.84,51,5,1
37,66,0,80,87,3.18,22,5,0
67,74,0,67,68,4.92,51,2,0
86,77,0,59,71,3.23,71,2,1
93,45,1,62,45,2.74,76,2,0
69,77,1,52,55,4.79,88,1,1
64,80,1,35,36,3.78,27,3,1
66,60,0,67,74,4.68,50,0,1
53,83,0,68,78,4.78,42,4,1
50,33,0,97,37,0.68,57,0,0
100,49,1,38,35,1.92,1,3,1
31,100,0,38,88,2.9,13,0,0
96,67,0,44,40,2.21,80,5,1
40,78,0,92,92,4.32,61,3,1
88,94,1,93,36,0.95,67,4,1
66,88,0,76,83,2.48,55,5,0
80,91,0,96,30,3.08,71,0,0
46,72,0,55,90,0.69,60,3,1
74,44,1,30,41,4.94,90,3,1
78,45,0,99,32,0.91,60,3,1
58,31,1,62,41,1.32,77,2,1
41,49,0,70,32,3.05,77,5,1
39,61,1,57,73,3.35,52,4,1
53,79,1,82,93,2.27,20,5,0
100,63,0,81,55,2.49,85,5,1
48,30,0,41,72,2.3,23,0,0
67,47,0,30,67,2.14,61,3,0
94,39,1,52,80,1.82,45,3,0
51,100,0,46,48,3.84,83,2,1
66,39,1,52,49,3.04,35,4,1
79,69,0,69,78,3.55,80,0,0
82,61,0,62,49,4.11,62,5,0
65,39,1,82,61,4.69,23,0,0
37,91,0,80,36,4.45,13,4,0
40,92,0,87,66,4.94,80,0,0
51,46,1,81,76,3.24,89,3,1
89,41,0,66,47,1.3,68,5,1
47,63,0,86,71,2.37,20,0,0
44,58,0,50,90,1.23,77,3,1
47,82,0,95,75,3.38,30,2,0
81,59,1,80,81,0.64,6,5,0
96,69,0,70,91,3.75,24,5,0
44,43,1,87,51,2.07,79,2,1
77,42,1,39,57,4.63,35,1,1
47,48,0,60,91,1.65,34,2,0
57,97,0,54,31,1.9,46,2,0
65,58,0,53,53,0.89,1,1,0
89,66,0,99,69,4.08,6,3,0
49,33,1,81,66,0.8,75,3,1
71,84,1,48,66,2.48,59,4,1
48,37,0,63,65,0.72,1,2,0
38,100,0,33,49,2.34,22,2,0
36,88,0,92,83,2.67,89,4,1
57,32,0,38,66,2.98,22,3,0
79,91,0,94,60,1.32,22,4,0
47,55,0,83,77,2.32,58,0,0
82,71,1,77,44,0.74,89,2,1
60,90,1,82,59,2.33,72,5,1
68,66,0,97,78,0.72,15,3,0
37,73,0,77,77,0.69,55,1,0
42,48,0,40,34,0.61,28,0,1
78,97,0,44,86,1.55,22,5,0
99,59,1,56,57,2.72,51,1,1
75,67,1,92,35,0.75,32,5,1
76,80,0,54,55,0.81,70,4,1
50,100,0,96,41,1.7,34,0,0
99,68,0,94,59,3.87,39,4,0
70,83,0,81,97,1.38,29,1,0
72,50,0,37,85,2.9,81,5,1
55,47,0,81,65,4.7,16,1,1
34,39,0,53,95,3.93,90,3,0
68,70,0,90,68,3.92,12,3,0
62,42,0,87,88,0.86,26,4,0
69,87,0,92,30,4.1,56,4,1
49,42,0,48,92,2.14,51,2,1
64,96,0,31,94,1.96,14,1,0
74,87,0,30,85,4.41,44,3,0
58,75,0,80,91,2.87,90,2,1
75,85,1,85,98,2.98,30,0,0
90,96,0,100,33,1.93,16,4,0
97,73,0,66,60,3.44,11,2,0
81,49,1,74,96,4.12,59,3,0
76,61,0,95,95,2.76,51,3,0
76,77,0,46,96,1.92,28,3,0
35,56,1,41,94,2.27,0,5,1
83,75,1,77,52,2.71,14,2,0
77,95,0,94,30,1.83,68,1,0
95,44,0,80,48,1.7,37,0,0
84,38,0,87,92,4.81,30,4,1
54,61,0,75,47,1.89,46,5,1
66,97,0,59,78,4.76,79,3,1
34,37,0,96,75,2.89,74,4,1
35,61,0,83,80,1.05,87,3,1
78,43,1,67,98,1.62,58,4,1
56,78,0,87,53,3.53,1,1,0
80,100,1,58,71,4.33,15,2,0
75,99,0,55,54,3.23,22,0,0
69,44,0,67,83,0.64,39,3,0
48,90,0,85,85,3.89,72,4,1
69,76,1,89,45,1.16,87,5,1
96,37,0,62,63,0.81,54,2,0
32,76,1,87,69,3.13,71,1,1
43,70,0,74,96,3.44,56,5,1
92,87,0,47,30,1.29,34,5,1
35,33,1,86,60,4.74,43,3,1
87,95,0,45,67,2.74,45,4,0
70,38,0,90,57,3.38,42,2,1
48,91,0,79,58,1.21,27,2,0
88,71,1,59,74,1.16,10,3,0
70,61,0,97,58,3.82,70,1,0
86,60,0,39,46,3.93,2,1,0
76,91,0,66,48,4.57,5,5,0
30,88,1,70,42,4.29,17,3,0
97,66,1,99,56,2.83,44,4,1
84,38,0,72,82,0.86,39,5,1
74,62,0,36,84,2.38,0,2,0
33,97,1,58,46,3.95,43,4,1
92,88,1,36,59,3.5,80,0,0
68,97,0,99,32,2.5,34,1,0
54,43,0,85,46,2.63,16,1,0
92,65,1,70,43,0.98,42,0,0
40,61,1,47,44,2.44,32,5,1
86,41,1,94,94,0.57,15,0,0
39,91,1,69,63,2.79,20,4,1
60,82,0,67,40,0.92,28,2,0
82,47,1,47,40,4.94,10,0,1
32,92,0,63,76,2.82,77,4,0
82,45,0,32,47,4.99,60,2,1
69,38,0,96,79,3.16,85,3,0
65,85,0,60,97,1.7,79,1,0
35,90,0,97,68,1.38,25,3,0
33,55,0,48,47,2.92,41,0,0
70,39,0,74,30,3.22,76,3,0
51,74,0,71,75,4.82,15,4,1
90,94,0,80,30,2.3,68,5,1
67,93,1,47,100,0.58,73,3,0
30,48,1,66,86,2.86,48,3,1
97,36,1,53,53,3.44,14,2,1
62,90,0,90,84,2.59,51,5,1
89,64,0,90,36,0.6,80,1,0
93,53,0,48,41,1.15,42,0,0
99,49,0,86,38,1.01,20,4,0
72,51,1,94,79,1.96,55,4,1
54,44,1,97,40,3.82,49,1,1
95,84,1,51,91,4.65,85,4,1
49,62,0,30,66,4.79,71,3,1
98,87,0,52,91,0.92,70,2,0
86,46,1,69,38,0.67,66,2,1
