contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
40,88,0,73,86,1.53,67,1,1
83,94,1,39,39,4.76,52,3,1
74,43,0,100,48,1.26,36,3,1
76,79,0,79,96,3.8,82,2,1
41,74,0,73,65,1.61,53,1,0
50,96,0,43,33,2.41,89,3,1
40,99,0,44,62,4.98,54,5,1
34,43,1,45,57,0.95,74,2,1
85,96,0,31,38,4.47,30,2,1
49,43,0,59,35,4.76,64,2,1
70,73,1,59,78,3.64,88,3,1
75,45,0,60,51,0.54,58,0,0
41,85,0,49,77,4.19,46,1,1
99,99,0,78,50,4.47,48,4,1
46,57,0,64,62,4.91,17,4,1
48,84,0,52,85,4.28,2,1,0
55,94,0,90,58,2.51,17,0,0
77,70,0,84,82,3.6,57,1,1
81,54,0,96,69,2.68,70,2,1
99,62,0,37,47,2.09,80,5,1
84,48,0,69,76,3.32,24,1,0
62,56,0,88,42,3.96,17,1,0
91,100,1,61,56,3.36,51,5,1
52,77,0,36,91,4.22,42,3,1
44,73,1,31,74,1.29,66,4,1
56,58,0,35,32,2.18,88,4,1
93,61,0,65,51,1.91,6,2,0
80,47,0,61,56,1.37,73,5,1
82,48,1,74,84,2.49,43,2,1
80,62,0,71,96,4.77,43,3,1
76,22,1,82,62,2.92,50,2,1
33,29,1,38,31,1.79,82,5,1
36,78,0,78,75,2.09,78,5,1
64,33,0,31,62,3.26,84,0,1
77,95,0,96,87,2.09,20,3,0
74,66,0,40,36,2.92,36,5,1
48,61,0,79,44,1.73,27,5,1
92,51,1,64,55,2.06,31,3,1
67,51,0,44,40,3.68,56,1,1
96,61,0,60,67,3.13,40,1,0
88,51,0,91,56,0.92,53,0,0
98,45,1,57,36,4.88,26,5,1
42,20,0,54,30,0.72,86,3,1
76,75,1,54,50,0.87,73,3,1
90,21,1,30,59,3.66,39,1,1
60,100,0,88,37,3.69,40,4,1
51,49,0,98,32,0.59,69,4,1
72,90,0,71,84,3.39,23,5,1
96,71,0,63,44,0.65,17,1,0
83,28,0,95,65,4.82,73,5,1
39,41,0,47,35,3.63,55,2,1
71,53,0,34,71,1.34,14,3,1
93,68,0,49,79,1.21,71,5,1
50,20,0,95,47,3.06,34,0,1
95,92,0,91,79,3.35,26,4,0
70,72,0,61,59,4.24,88,5,1
53,59,1,87,68,4.56,2,2,1
64,64,0,79,41,2.27,20,3,1
85,87,0,67,88,4.3,38,2,0
59,28,1,84,73,2.94,31,5,1
86,41,1,57,33,2.62,49,3,1
76,37,0,51,65,3.65,84,3,1
64,95,0,72,77,0.96,8,1,0
48,62,0,65,43,1.69,49,1,0
37,58,0,81,78,4.18,0,0,0
55,92,1,65,96,2.77,3,0,0
100,25,0,57,38,4.59,3,2,1
59,67,1,87,50,0.9,89,1,1
36,26,0,65,45,1.91,33,3,0
96,99,0,99,45,2.1,26,1,0
94,88,0,38,57,2.4,14,3,0
65,35,0,50,80,4.94,31,1,1
54,20,0,93,85,1.9,40,3,1
66,56,0,90,86,2.83,70,2,1
30,56,0,69,81,2.91,60,1,1
44,100,1,85,75,3.97,62,4,1
66,83,0,33,67,2.83,60,4,1
42,81,1,60,77,3.23,13,3,1
37,91,0,56,70,3.89,22,2,1
34,80,1,87,88,0.96,64,3,1
89,52,1,54,96,4.84,31,2,1
30,85,0,98,95,4.31,40,0,0
65,49,1,99,56,2.25,25,1,1
64,39,0,34,61,3.78,47,2,1
95,79,1,37,85,3.93,72,3,1
92,93,0,38,39,4.33,15,0,1
52,43,0,44,69,1.35,30,3,0
38,23,0,36,46,3.67,65,4,1
63,56,0,44,87,0.65,31,4,1
75,23,0,66,35,1.02,9,1,0
33,96,1,68,68,3.99,24,5,1
59,96,0,35,47,4.16,81,1,1
32,37,0,86,71,3.17,44,0,0
43,85,1,48,33,3.12,23,4,1
89,67,1,92,49,3.87,2,2,0
74,52,0,60,57,4.58,61,4,1
63,77,0,39,69,2.4,78,5,1
74,92,0,96,94,1.02,66,1,0
90,47,1,91,73,4.28,54,3,1
45,54,1,32,52,2.04,9,0,0
95,29,0,47,86,1.1,54,5,1
69,84,0,54,76,3.27,21,4,1
46,61,1,49,42,3.1,13,2,1
63,28,1,87,45,2.63,72,5,1
45,79,1,79,84,4.37,81,2,1
89,34,0,39,94,1.73,7,2,0
95,76,0,50,45,0.56,14,0,0
95,88,0,58,66,1.96,14,2,0
42,41,0,39,81,0.54,51,2,0
85,83,1,42,39,2.95,69,4,1
60,60,0,76,67,2.2,53,0,1
63,90,1,52,73,4.16,75,3,1
68,75,0,79,83,4.09,41,3,1
96,42,1,33,80,2.46,18,2,0
37,44,0,96,81,1.47,39,5,1
84,25,0,82,99,2.4,68,1,1
56,53,0,31,88,3.39,26,0,0
82,82,0,97,42,1.36,73,1,0
68,28,1,94,70,3.98,42,0,1
94,79,0,86,41,1.99,51,0,0
46,68,0,99,79,4.69,45,4,1
59,70,1,36,86,2.8,13,2,0
82,79,1,48,79,4.31,63,4,1
42,89,0,73,86,3.27,60,5,1
50,56,1,92,83,3.0,57,1,0
48,50,0,94,95,3.57,48,1,0
82,60,0,68,37,4.15,78,3,1
48,81,0,55,92,3.4,28,5,1
86,77,0,73,38,4.09,25,5,1
54,33,0,41,89,1.36,26,4,1
60,55,0,51,92,1.75,66,4,1
84,55,0,43,32,1.53,66,5,1
52,98,1,59,42,4.09,34,4,1
61,27,0,73,38,0.89,59,3,1
91,45,1,67,81,4.08,60,4,1
39,55,1,88,91,2.25,69,4,1
83,67,0,71,37,0.86,77,5,1
81,47,0,81,74,2.41,89,5,1
49,87,0,92,82,1.85,2,4,0
61,81,1,90,92,3.16,32,4,1
43,99,0,63,86,2.63,41,5,1
79,95,0,68,83,1.84,12,1,0
57,99,1,70,48,4.38,28,2,1
82,70,0,66,96,2.33,8,1,0
53,61,0,94,75,2.62,31,4,1
51,48,0,61,39,4.31,21,0,0
59,29,1,37,47,0.9,85,0,1
92,58,1,47,41,2.25,57,3,1
33,20,0,74,78,2.31,56,1,0
88,58,0,62,52,2.73,9,5,1
37,40,1,34,91,0.98,24,3,1
41,84,1,65,40,0.96,61,3,1
60,34,1,52,85,2.37,62,0,1
63,23,0,69,84,0.65,75,1,1
78,79,1,34,54,1.65,2,2,0
86,80,0,63,38,1.41,82,5,1
55,39,0,53,41,2.7,46,1,1
47,29,0,46,40,0.55,54,3,1
67,53,0,100,67,3.54,25,4,1
79,67,1,51,57,4.35,12,3,1
37,52,0,44,37,3.68,6,1,0
70,80,1,44,76,4.18,33,0,1
35,29,0,54,65,3.39,21,1,1
98,73,0,82,79,2.78,83,2,1
73,84,0,50,38,1.49,22,5,1
93,96,0,95,89,1.76,47,5,1
58,20,0,61,96,1.93,13,4,1
57,24,0,50,82,0.67,86,4,1
40,99,0,97,46,4.61,51,3,0
94,34,0,73,82,4.55,82,1,1
48,47,1,95,57,0.99,38,5,1
38,42,0,43,92,3.01,40,0,1
56,36,0,44,44,2.6,35,2,1
63,32,0,49,48,3.58,5,3,1
73,33,1,63,99,3.21,22,1,1
97,30,0,65,76,1.06,9,0,0
44,47,0,38,100,3.47,84,1,1
80,61,1,100,77,3.24,59,0,0
42,80,0,59,49,2.89,29,1,1
78,83,0,92,66,2.31,69,1,1
99,50,1,64,31,4.8,4,5,1
85,100,0,42,93,4.32,78,3,1
80,92,0,75,65,3.13,56,1,1
66,29,0,85,34,0.53,42,1,0
46,27,1,38,93,2.44,51,3,1
87,40,0,65,36,3.65,88,3,1
58,96,0,32,99,1.03,76,4,0
62,78,0,48,51,2.33,5,4,0
89,69,1,57,75,1.36,1,5,0
84,88,0,52,69,2.02,16,3,0
39,89,0,36,90,0.62,87,2,1
76,49,0,43,75,1.07,11,5,1
52,36,0,75,57,2.55,43,0,0
50,94,1,44,64,4.54,53,3,1
42,39,0,96,30,2.71,77,4,1
62,67,1,44,58,2.54,6,1,1
53,92,0,80,38,4.04,89,3,1
40,21,1,37,38,1.71,31,3,1
46,56,0,98,51,0.93,28,4,1
97,20,0,91,92,1.44,45,4,1
76,23,1,80,95,4.06,72,2,1
54,73,1,92,87,3.55,77,5,1
50,44,0,97,99,0.91,52,4,0
41,22,0,45,84,3.5,80,4,1
66,28,0,53,42,4.69,24,4,1
71,95,1,35,48,0.7,52,5,1
46,93,0,86,62,3.27,28,1,0
77,53,0,60,94,2.21,81,3,1
57,62,0,35,89,2.75,82,3,1
70,93,1,58,41,2.88,80,4,1
76,41,0,96,72,3.97,5,5,1
47,89,0,32,46,3.01,75,2,1
100,21,0,57,97,3.17,37,4,1
42,85,0,77,58,2.0,2,5,1
42,51,0,39,84,1.07,34,5,1
60,35,1,62,36,3.57,54,2,1
31,95,1,96,73,0.5,46,5,1
45,20,0,98,34,1.98,32,3,1
38,91,1,41,89,1.48,2,2,0
67,67,0,86,35,2.25,68,2,1
83,69,0,73,36,1.9,58,0,1
85,32,1,42,75,3.67,77,2,1
74,34,0,53,86,1.67,17,2,0
63,72,0,73,83,3.02,76,1,0
38,63,1,86,75,2.55,65,3,1
37,27,0,45,39,4.1,24,4,1
36,93,1,50,33,2.43,19,0,1
65,65,1,80,96,4.39,70,2,1
47,88,0,50,54,0.5,74,1,0
32,38,0,89,90,3.22,68,1,0
57,57,0,80,67,0.54,28,5,1
99,30,0,50,61,3.71,17,4,1
73,62,0,35,52,1.56,71,4,1
50,39,1,94,66,2.21,26,3,1
57,39,0,87,32,2.21,41,5,1
83,40,0,35,42,4.31,65,2,1
83,76,0,94,63,0.96,25,1,0
94,69,0,63,94,3.5,22,0,0
50,93,1,85,37,4.92,4,3,1
42,45,0,32,38,0.6,79,2,1
86,49,1,71,57,4.85,10,5,1
78,92,0,91,47,0.58,18,4,0
83,50,0,35,71,4.29,79,5,1
39,61,0,35,70,4.83,11,2,1
82,87,0,92,99,4.97,1,5,1
73,80,0,49,62,2.57,42,4,1
76,80,0,50,83,4.4,21,2,1
82,89,1,31,65,1.05,25,0,0
75,97,0,85,85,2.41,32,3,0
42,87,1,39,46,1.89,23,5,1
66,36,0,99,39,2.28,68,4,1
53,38,0,52,73,3.66,20,0,0
31,70,0,59,31,0.89,45,1,0
43,89,0,66,43,4.99,17,0,0
39,82,1,84,70,3.36,4,0,0
64,94,0,78,31,4.43,7,0,0
54,99,0,63,48,4.23,84,4,1
32,49,0,73,30,3.95,56,1,1
46,44,0,51,31,0.68,4,3,0
41,94,1,60,56,2.82,12,0,0
83,90,0,36,31,1.98,82,4,1
53,45,0,50,80,1.01,65,4,1
58,75,0,45,39,2.04,36,3,1
72,41,1,49,48,3.4,89,2,1
54,38,0,72,42,1.54,28,1,1
89,50,0,73,77,2.5,68,1,1
94,45,0,76,85,2.32,31,5,1
57,61,1,48,85,0.74,47,0,0
45,60,0,77,79,3.33,1,2,0
76,42,0,98,74,3.28,68,1,1
87,66,0,40,88,4.85,50,5,1
56,32,0,58,68,1.84,34,0,0
82,85,0,74,50,2.39,82,2,1
71,85,0,97,84,2.32,14,4,0
88,35,0,65,86,4.64,71,0,1
76,92,0,77,70,2.34,64,2,0
63,47,0,44,99,2.49,37,3,0
66,96,1,73,78,1.64,85,1,1
35,54,1,96,73,0.51,16,0,0
36,60,1,69,64,1.0,79,5,1
54,96,0,43,34,3.67,44,4,1
62,50,0,92,100,3.57,0,5,1
84,51,1,80,80,1.95,2,0,0
87,73,0,87,86,2.63,69,1,0
36,91,0,44,87,1.84,51,1,0
86,78,1,94,65,3.79,52,2,1
41,60,0,84,39,4.29,2,5,1
45,85,0,39,79,4.55,46,5,1
72,73,0,71,66,1.28,74,4,1
36,59,0,40,49,3.63,90,2,1
80,47,0,45,42,4.83,85,4,1
61,56,1,48,48,3.43,5,0,0
37,84,0,60,85,2.08,45,0,0
74,93,0,82,74,3.36,60,5,1
88,74,1,37,89,3.6,42,2,1
33,23,0,53,97,2.29,55,3,1
96,29,0,37,86,0.97,69,1,0
58,66,0,77,83,3.23,19,2,0
58,94,1,59,66,4.11,46,2,1
57,33,0,87,66,4.99,53,0,1
73,57,0,84,43,1.5,40,1,0
33,31,0,91,73,3.65,74,2,1
38,64,0,77,71,0.63,65,0,0
34,36,0,33,30,4.86,30,0,1
85,99,0,66,52,0.56,63,5,1
79,54,0,37,93,2.11,89,5,1
44,85,0,30,57,0.84,90,2,1
61,94,0,99,33,3.29,57,2,1
57,60,0,76,70,2.03,54,0,0
51,86,0,34,89,3.8,45,5,1
46,48,1,79,47,2.69,23,2,1
88,37,1,53,92,2.39,76,1,1
100,39,1,76,90,2.07,88,0,1
86,33,0,47,78,0.89,36,0,0
55,53,0,57,76,1.42,40,2,0
54,68,0,34,68,3.38,24,2,1
39,73,0,59,35,2.74,28,2,1
74,50,0,30,82,0.82,30,1,0
40,77,0,75,54,2.95,1,0,0
82,61,0,98,94,0.74,11,3,0
97,77,0,60,34,2.8,4,1,0
57,49,0,99,94,4.84,60,1,1
94,44,0,85,37,1.88,90,5,1
78,82,0,57,68,3.76,55,0,0
76,38,0,45,72,3.85,77,3,1
81,91,1,83,34,2.32,70,0,1
83,27,0,82,33,3.17,36,1,0
89,22,0,41,30,2.62,35,2,1
86,86,1,49,85,1.78,73,0,0
76,100,0,63,74,3.9,28,0,0
60,36,0,82,94,3.66,79,2,1
75,33,0,93,32,4.55,37,3,1
55,28,0,52,51,3.28,84,3,1
34,81,0,56,85,2.25,40,0,0
81,40,0,46,47,3.71,32,2,1
83,95,0,77,54,3.29,80,5,1
62,56,1,50,77,3.27,12,0,0
79,30,0,79,60,4.32,5,2,1
67,39,0,69,59,4.6,65,1,1
56,54,0,32,95,1.31,7,5,1
44,72,0,46,39,1.91,63,2,1
90,66,1,90,100,3.43,8,0,0
50,94,0,79,88,3.01,22,4,0
75,71,1,35,80,3.44,70,3,1
98,27,0,57,38,2.45,20,0,0
35,23,1,84,83,2.36,0,2,0
67,46,0,87,91,1.03,45,5,1
91,63,0,74,38,3.31,61,5,1
91,59,1,48,38,1.29,1,2,0
75,66,1,58,53,3.52,74,3,1
42,63,0,52,68,4.85,81,0,1
32,67,1,61,37,1.65,43,5,1
35,71,0,39,54,1.14,87,5,1
37,87,0,78,95,0.61,82,4,1
73,30,0,94,39,2.2,4,1,0
62,96,0,58,53,1.47,38,4,1
79,92,1,88,88,2.71,65,1,0
40,23,0,74,60,2.86,80,5,1
57,95,0,96,40,2.07,44,1,0
99,92,0,80,35,3.87,74,0,0
70,96,0,40,99,4.57,12,5,1
45,67,0,35,61,1.45,31,5,1
97,45,0,96,68,4.26,42,1,0
77,96,0,91,77,1.09,7,2,0
85,58,0,34,42,1.53,73,1,1
93,77,0,38,88,3.03,88,1,1
88,38,0,57,96,1.88,58,3,1
91,96,0,67,85,0.69,10,3,0
40,96,0,72,70,1.83,27,0,0
47,77,0,50,85,4.57,38,0,0
48,47,0,91,64,1.28,25,2,0
84,85,0,75,67,3.94,71,3,1
55,29,0,99,96,3.75,25,4,1
35,96,1,67,63,0.98,31,0,0
33,77,0,78,99,1.98,45,0,0
58,92,0,68,40,1.35,27,3,0
88,33,0,100,56,0.6,6,3,0
46,34,0,59,77,1.28,34,2,0
72,52,1,50,53,1.41,65,3,1
95,36,1,30,47,1.25,21,1,1
63,43,0,61,56,0.91,21,5,1
37,49,0,37,83,2.87,2,4,1
42,81,1,98,84,1.95,45,5,1
37,32,0,59,50,4.59,49,1,1
94,81,1,37,88,1.34,7,1,0
72,66,1,48,63,3.21,3,5,1
68,35,0,88,87,4.55,14,1,0
88,85,1,84,77,0.71,43,0,0
73,100,1,59,83,2.82,38,5,1
38,62,1,65,47,2.53,75,1,1
66,27,0,84,32,4.68,28,0,0
65,22,0,73,53,3.49,72,3,1
57,31,0,56,30,2.07,61,4,1
71,35,0,83,35,3.7,83,4,1
72,97,0,77,48,3.12,33,1,0
71,99,0,59,72,2.06,25,4,0
95,78,0,68,37,4.03,84,0,0
84,68,0,42,98,3.51,86,3,1
77,82,0,45,81,0.52,17,1,0
51,81,0,73,76,4.39,62,2,1
56,68,0,100,57,2.29,51,5,1
96,70,0,56,75,3.4,53,4,1
42,52,0,74,33,2.29,87,4,1
74,49,1,64,37,4.47,41,1,1
39,78,0,57,90,3.43,53,5,1
38,95,0,36,46,3.11,51,5,1
83,34,1,91,63,4.91,12,4,1
56,42,1,80,49,1.76,31,4,1
63,97,0,75,63,0.79,82,2,1
30,64,1,49,72,2.82,80,5,1
61,81,1,67,39,2.41,65,0,1
100,98,0,90,59,2.54,81,1,0
96,90,0,61,54,3.29,57,1,0
49,34,0,55,86,3.27,38,2,1
64,65,0,87,92,2.27,26,2,1
46,83,0,68,100,4.38,77,0,1
47,65,1,49,76,3.43,53,3,1
74,75,0,79,32,4.5,78,1,1
82,63,0,81,75,4.61,71,5,1
97,94,0,51,65,1.25,72,4,1
94,48,0,82,55,3.56,84,0,1
30,81,0,95,39,1.93,42,1,0
87,71,0,72,63,4.26,51,5,1
55,73,0,52,37,3.8,13,0,0
49,76,1,93,84,1.39,90,3,1
39,85,0,38,39,4.72,7,5,1
88,41,0,36,86,3.58,34,1,0
70,39,0,70,74,4.77,17,4,1
34,52,0,83,79,1.41,54,5,1
94,91,0,94,93,4.41,77,1,1
46,44,0,31,31,3.51,51,0,1
51,65,0,33,74,2.99,71,3,1
70,92,0,61,91,4.19,48,5,1
97,76,0,31,43,3.35,7,0,0
98,24,0,93,44,3.51,36,0,0
40,74,1,43,43,1.64,65,2,1
85,80,0,49,60,4.18,80,0,1
80,27,1,78,58,3.43,76,5,1
50,35,0,37,56,4.3,77,3,1
55,67,0,92,38,2.08,40,4,1
48,80,0,75,49,1.99,72,2,1
89,34,1,50,87,0.61,26,0,0
100,84,0,61,78,3.96,19,5,1
76,41,0,37,86,1.99,37,1,0
100,22,0,45,45,1.97,11,2,1
55,73,0,69,37,3.6,41,3,1
69,33,1,56,96,1.64,85,1,1
34,55,0,47,48,4.59,49,3,1
50,86,0,64,96,2.92,30,1,0
33,29,1,81,65,4.86,76,4,1
52,68,0,44,89,0.85,64,3,1
44,84,0,92,65,2.02,52,1,0
37,76,1,82,40,2.22,39,3,1
70,46,0,95,80,3.79,72,2,1
48,94,0,60,84,1.46,38,3,1
75,24,0,90,83,2.19,9,5,1
57,90,0,93,46,4.6,28,3,1
97,76,0,63,91,1.02,39,1,0
44,34,0,84,71,3.85,29,3,1
66,95,1,88,53,3.66,1,4,1
30,49,1,32,46,1.09,81,0,1
96,39,1,46,77,3.6,27,2,1
53,56,0,75,99,3.06,46,5,1
56,22,1,67,36,1.79,31,1,1
69,92,0,64,43,1.9,87,3,1
92,60,0,30,40,4.25,77,3,1
90,58,0,58,41,1.54,88,3,1
65,45,0,33,34,2.81,88,2,1
53,21,0,90,34,3.57,31,5,1
53,42,1,46,49,1.08,26,0,0
33,42,0,57,83,4.7,53,4,1
96,35,0,79,84,1.67,55,5,1
63,28,0,37,87,1.93,30,4,1
86,32,1,63,59,3.5,23,5,1
78,47,0,88,53,0.85,34,1,0
82,46,0,47,32,3.32,29,0,0
52,70,0,88,77,4.62,54,0,0
98,83,0,56,100,1.62,63,2,0
82,71,1,45,51,2.13,32,5,1
91,100,0,39,43,1.55,45,3,0
70,57,0,51,77,4.18,90,0,1
86,84,0,45,58,1.25,32,5,1
89,37,1,41,79,2.06,67,3,1
83,82,0,80,39,3.2,63,2,1
99,70,0,30,100,2.32,29,5,1
86,28,0,56,56,0.79,78,5,1
39,32,0,96,57,4.76,28,1,0
69,59,1,41,38,2.02,61,5,1
36,74,1,59,100,2.51,29,1,1
67,98,1,38,55,1.25,11,3,0
90,62,1,82,37,4.39,66,3,1
32,63,1,90,31,1.81,14,0,0
80,87,0,83,86,0.59,9,2,0
76,52,1,66,81,1.92,85,1,1
97,43,0,94,87,4.93,60,0,1
67,55,0,71,32,1.16,22,4,1
65,29,0,78,37,0.64,10,0,0
70,39,1,33,88,3.1,15,3,1
98,94,0,93,31,2.17,48,4,1
42,31,1,80,91,4.08,79,0,1
87,81,0,89,78,3.79,13,5,1
79,37,0,60,49,1.33,5,2,0
59,82,0,87,58,3.04,41,1,0
91,44,0,33,46,0.65,16,5,0
54,31,0,51,51,2.48,41,4,1
56,40,0,32,35,3.71,9,2,1
80,44,1,76,91,2.37,45,0,0
86,30,0,67,60,1.03,83,5,1
76,83,0,62,91,0.78,48,3,0
68,92,0,77,41,4.34,8,3,1
45,69,0,94,41,4.51,78,2,1
51,81,0,55,92,2.04,38,3,0
83,68,0,37,45,1.24,1,1,0
50,33,0,79,54,4.9,67,2,1
45,20,0,67,51,2.96,51,2,1
88,100,0,39,47,2.64,87,3,1
60,44,1,71,74,3.84,81,2,1
71,78,0,66,97,1.26,10,0,0
61,91,0,55,41,3.11,36,4,1
88,88,0,41,78,4.51,89,5,1
63,24,0,78,62,0.6,71,4,1
38,38,0,43,92,3.53,21,5,1
40,42,0,75,47,2.98,51,3,1
39,28,0,64,83,4.78,4,1,1
46,69,0,58,56,1.66,1,1,0
97,35,1,41,54,4.37,4,3,1
77,52,1,73,63,1.89,31,3,1
81,21,1,95,89,2.43,18,2,0
54,33,0,31,83,1.46,3,1,0
50,20,0,88,34,4.39,86,4,1
94,77,0,46,65,1.38,45,3,0
92,35,0,39,83,4.37,82,4,1
80,98,0,47,65,2.55,25,5,1
65,66,0,51,98,4.26,49,4,1
95,63,0,87,68,1.69,25,1,0
44,99,1,82,99,1.1,70,5,1
68,33,0,30,33,3.0,31,4,1
99,43,0,90,94,2.79,43,2,0
30,74,0,60,69,2.1,25,2,1
52,34,0,60,66,3.48,60,1,1
68,91,0,95,96,0.93,87,2,0
86,53,0,48,60,3.3,50,3,1
63,21,0,82,76,1.45,58,5,1
70,46,0,51,56,1.08,86,1,0
42,93,0,52,80,4.59,37,5,1
99,91,0,44,49,2.57,25,4,1
35,42,0,55,42,3.94,44,3,1
81,87,0,32,92,0.9,30,1,0
32,33,0,49,73,0.76,69,4,1
92,82,1,69,53,2.73,44,4,1
78,84,0,68,32,1.92,30,4,0
76,87,0,47,39,0.52,60,4,1
84,82,1,70,94,1.32,47,4,1
93,100,1,99,78,1.48,44,1,0
94,83,1,56,87,1.8,59,2,0
96,51,0,44,31,4.45,60,4,1
44,98,0,66,95,2.39,51,3,0
61,32,0,87,60,3.56,51,1,1
97,85,0,34,97,0.58,75,0,0
47,38,1,36,66,4.16,80,2,1
72,43,0,70,53,1.58,61,3,1
64,30,1,39,73,1.89,25,4,1
87,78,0,91,70,0.7,66,1,0
62,34,0,55,80,2.34,78,1,1
43,29,1,97,71,4.34,48,4,1
63,60,1,53,69,2.2,87,3,1
90,46,1,70,77,4.59,43,1,1
33,79,1,94,33,4.4,35,5,1
88,92,0,46,89,0.78,52,2,0
58,71,0,53,68,1.87,43,3,1
35,47,1,56,34,4.6,90,4,1
78,84,0,36,35,0.63,21,3,0
69,36,0,41,43,3.95,1,5,1
94,63,0,32,99,4.58,6,3,1
98,29,0,39,41,3.97,15,0,0
56,82,0,62,91,3.85,87,4,1
35,66,0,75,56,4.3,43,2,1
42,57,0,88,83,3.5,64,4,1
93,89,0,81,41,2.4,90,0,0
91,95,1,35,37,0.78,72,4,1
48,72,0,31,45,4.05,70,4,1
72,97,1,58,81,4.57,68,2,1
49,63,0,69,55,2.8,60,0,0
97,93,1,90,37,2.9,29,4,1
73,73,0,97,74,2.31,41,5,1
52,39,0,97,48,4.36,90,4,1
31,98,1,58,46,0.57,73,1,0
51,50,1,91,94,3.31,24,4,1
86,26,0,89,58,4.58,81,2,1
36,77,1,70,43,0.96,70,1,1
85,29,0,94,46,4.82,56,5,1
96,29,1,93,42,4.85,31,5,1
45,58,0,92,92,4.68,49,5,1
80,47,0,77,62,2.58,74,0,0
41,49,0,49,58,2.22,9,5,1
82,56,0,66,66,3.68,21,3,1
34,86,0,93,75,1.93,40,2,0
56,62,0,34,53,0.81,46,0,0
41,98,0,63,43,4.56,13,1,1
46,71,0,68,34,3.36,2,3,1
35,75,0,96,82,1.43,87,0,1
34,95,1,91,59,0.58,77,2,1
86,87,0,53,89,3.76,52,1,0
57,28,1,32,57,4.34,15,2,0
98,42,1,100,55,2.33,60,2,1
88,82,0,96,47,0.86,27,1,0
62,80,1,79,65,3.42,34,5,1
91,59,0,58,37,1.84,1,4,1
79,63,0,61,47,1.15,60,2,1
48,43,0,68,87,2.8,55,5,1
98,70,0,38,61,2.67,54,1,0
95,77,1,43,78,2.83,17,2,1
76,52,0,97,77,4.21,70,4,1
68,35,0,93,100,2.68,48,1,0
97,41,0,49,94,4.55,41,0,0
62,76,0,57,62,4.29,6,0,0
42,81,0,43,79,3.43,3,5,1
83,90,0,73,33,0.76,42,0,0
36,91,1,68,65,4.39,79,3,1
43,89,1,57,57,4.58,58,2,1
48,49,0,93,32,2.19,48,2,1
83,42,0,61,35,2.87,59,1,1
49,51,0,38,74,1.76,5,3,0
58,76,0,57,52,0.57,19,2,0
53,28,1,46,36,2.66,30,1,1
92,50,0,84,90,1.08,82,4,1
86,90,0,39,94,1.32,21,2,0
37,28,1,35,35,2.66,84,5,1
91,32,1,77,53,4.4,81,2,1
58,77,0,96,66,4.3,31,4,1
46,22,0,70,74,4.84,46,4,1
95,54,0,89,80,2.67,33,2,0
35,40,0,71,74,2.98,26,4,1
87,83,0,100,92,4.2,43,1,0
98,71,0,57,58,3.65,29,2,0
57,53,1,42,54,1.32,32,2,0
91,54,1,44,39,2.29,26,0,1
70,34,0,65,64,4.68,55,5,1
98,25,0,44,84,1.16,22,2,1
70,51,0,85,54,1.44,42,0,0
78,71,1,33,74,2.3,82,4,1
78,47,1,81,41,4.73,53,5,1
100,83,0,39,33,1.01,67,5,1
32,98,0,74,96,3.53,52,4,1
39,97,1,58,46,1.09,82,1,1
64,38,0,82,94,2.86,39,0,0
31,34,0,58,82,2.91,59,2,1
53,25,0,52,86,0.69,85,0,0
67,92,1,86,57,4.79,8,4,1
51,57,0,79,45,4.13,9,4,1
55,45,1,50,50,1.86,9,1,1
72,70,0,72,71,1.09,29,5,1
84,92,1,39,83,2.06,9,5,1
68,72,0,59,61,4.52,57,4,1
58,75,0,80,67,1.1,35,0,0
49,78,0,62,99,2.07,81,5,1
70,89,1,47,67,2.72,43,2,1
83,97,1,51,83,0.65,56,2,0
49,77,0,93,89,1.71,42,0,0
48,32,0,50,76,3.18,82,1,1
95,62,0,30,41,1.96,22,2,0
59,95,0,44,82,4.42,3,0,1
82,70,1,65,62,4.72,11,0,1
63,38,0,76,57,2.49,48,4,1
51,40,0,83,32,2.89,23,5,1
96,43,0,61,55,3.34,12,4,1
35,45,0,87,83,3.49,67,5,1
56,64,1,75,69,0.78,90,1,1
39,47,0,83,95,0.74,71,1,0
77,48,0,62,97,4.4,89,1,1
99,36,1,68,76,1.49,33,0,0
88,87,0,52,31,3.13,8,0,0
88,63,0,72,71,3.31,9,4,1
31,80,0,84,63,1.24,64,2,0
58,87,0,31,50,3.93,71,5,1
97,93,0,95,73,4.4,73,5,1
94,44,0,67,31,1.78,53,1,0
55,86,0,58,88,4.45,42,5,1
39,21,0,96,45,0.86,58,3,1
82,68,0,100,49,4.1,88,1,0
88,89,0,65,55,3.38,58,5,1
51,45,1,58,45,3.12,66,4,1
80,91,0,66,99,1.54,60,5,1
77,46,1,74,52,2.13,37,0,0
50,37,0,45,71,4.6,7,4,1
51,73,0,60,66,2.6,64,4,1
59,20,0,63,35,3.17,4,4,1
54,80,1,79,66,4.71,90,3,1
57,22,0,94,51,2.6,89,3,1
94,87,0,91,35,2.25,42,5,1
74,60,1,72,61,4.52,59,1,1
97,56,1,85,46,4.6,25,5,1
36,70,0,44,67,2.1,10,5,1
78,34,1,77,46,3.16,33,5,1
38,27,0,78,66,4.84,1,0,0
65,57,0,73,52,0.75,20,4,1
